Date,Open,High,Low,Close,Volume,Name
2012-08-13,73.71,74.43,73.6,74.19,2379856,BA
2012-08-14,74.3,74.44,73.6,73.81,2617880,BA
2012-08-15,73.34,73.65,72.75,73.07,3278123,BA
2012-08-16,73.1,73.75,73.02,73.64,2802732,BA
2012-08-17,73.69,73.98,73.4,73.91,3235758,BA
2012-08-20,73.61,74.0,73.34,73.83,2481972,BA
2012-08-21,74.09,74.36,73.12,73.27,3136740,BA
2012-08-22,73.34,73.6,72.55,72.8,4245048,BA
2012-08-23,72.09,72.15,70.02,70.36,9433833,BA
2012-08-24,70.32,71.17,70.05,71.09,5351394,BA
2012-08-27,70.95,71.78,70.88,71.38,3538075,BA
2012-08-28,71.18,71.85,71.05,71.52,3029274,BA
2012-08-29,71.64,71.99,71.13,71.44,2687111,BA
2012-08-30,71.05,71.13,70.5,70.82,3393096,BA
2012-08-31,71.27,71.75,70.61,71.4,3171737,BA
2012-09-04,70.7,71.5,70.4,70.87,3916796,BA
2012-09-05,71.38,72.05,71.11,71.92,4946887,BA
2012-09-06,72.37,73.27,72.37,72.82,4358906,BA
2012-09-07,72.87,73.03,72.55,72.89,3080445,BA
2012-09-10,72.31,72.32,70.81,71.08,8354695,BA
2012-09-11,71.19,71.67,71.15,71.27,3951692,BA
2012-09-12,71.43,71.68,70.8,70.96,4400715,BA
2012-09-13,70.68,71.99,70.44,71.58,5320329,BA
2012-09-14,72.02,72.43,71.0,71.28,6530818,BA
2012-09-17,70.77,70.82,69.89,69.92,6918255,BA
2012-09-18,69.86,70.46,69.56,70.45,5490414,BA
2012-09-19,70.74,70.74,69.88,69.9,5194477,BA
2012-09-20,69.35,69.86,69.03,69.85,4875211,BA
2012-09-21,70.09,70.15,69.47,69.97,13164383,BA
2012-09-24,69.45,70.18,69.21,70.03,5037975,BA
2012-09-25,70.29,70.49,69.38,69.38,4086826,BA
2012-09-26,69.34,70.51,69.31,70.25,5256491,BA
2012-09-27,70.4,70.55,69.71,70.1,4147748,BA
2012-09-28,69.75,70.05,69.18,69.6,4057939,BA
2012-10-01,69.86,70.66,69.8,70.01,4012594,BA
2012-10-02,70.11,70.3,69.2,69.53,3077829,BA
2012-10-03,69.9,70.0,69.36,69.86,3106358,BA
2012-10-04,70.24,70.38,69.72,69.94,2818315,BA
2012-10-05,70.26,71.25,70.21,70.89,3741887,BA
2012-10-08,70.72,71.19,70.55,70.57,2838886,BA
2012-10-09,70.7,71.21,70.36,70.64,4116678,BA
2012-10-10,70.8,71.3,70.23,70.34,3642987,BA
2012-10-11,70.9,71.55,70.8,70.83,3183197,BA
2012-10-12,71.08,72.24,71.0,71.85,4345945,BA
2012-10-15,71.85,72.28,71.68,72.25,3858161,BA
2012-10-16,72.76,73.71,72.5,73.48,4799328,BA
2012-10-17,73.74,73.9,72.63,73.63,6061830,BA
2012-10-18,73.52,74.26,73.24,74.26,3414174,BA
2012-10-19,74.03,74.23,73.59,74.01,5407949,BA
2012-10-22,73.8,74.15,73.25,73.7,4420288,BA
2012-10-23,72.99,73.23,72.61,72.82,4545053,BA
2012-10-24,74.95,75.0,72.25,72.71,8346715,BA
2012-10-25,73.05,73.09,70.65,71.54,8193720,BA
2012-10-26,71.16,71.58,70.55,71.11,4390017,BA
2012-10-31,71.35,71.45,70.27,70.44,3778634,BA
2012-11-01,70.59,71.56,70.44,70.79,3993286,BA
2012-11-02,71.0,71.36,69.96,70.05,4400678,BA
2012-11-05,69.87,70.6,69.85,70.41,3832980,BA
2012-11-06,70.47,72.44,70.47,72.02,4923787,BA
2012-11-07,70.69,70.77,69.3,70.11,6675666,BA
2012-11-08,70.13,71.32,70.09,70.98,7364606,BA
2012-11-09,70.76,73.3,70.6,73.25,10270019,BA
2012-11-12,73.41,74.18,73.28,73.69,6497530,BA
2012-11-13,73.02,74.25,72.84,73.36,7294774,BA
2012-11-14,73.34,73.65,71.12,71.29,6064152,BA
2012-11-15,71.22,71.99,70.78,71.04,3928498,BA
2012-11-16,71.19,71.22,70.29,70.77,4858096,BA
2012-11-19,71.49,72.08,71.08,71.96,3475812,BA
2012-11-20,71.87,72.8,71.79,72.54,3160944,BA
2012-11-21,72.54,73.86,72.39,73.15,3119793,BA
2012-11-23,73.35,73.75,73.08,73.74,1579122,BA
2012-11-26,73.4,74.3,73.2,74.27,3709199,BA
2012-11-27,74.12,74.54,73.6,74.49,5355769,BA
2012-11-28,74.0,74.24,73.15,74.09,4245866,BA
2012-11-29,74.36,74.86,73.84,74.12,2999447,BA
2012-11-30,74.36,74.66,73.86,74.28,3865796,BA
2012-12-03,74.41,74.49,73.57,74.02,3723899,BA
2012-12-04,73.89,74.71,73.73,74.05,3827693,BA
2012-12-05,73.94,74.45,73.18,73.87,3818731,BA
2012-12-06,73.8,73.99,72.93,73.98,3895332,BA
2012-12-07,74.09,74.66,73.62,74.64,3717989,BA
2012-12-10,74.62,75.58,74.43,75.53,5323756,BA
2012-12-11,75.62,76.05,75.5,75.82,5960259,BA
2012-12-12,75.84,76.04,75.26,75.47,5191360,BA
2012-12-13,75.42,75.49,74.1,74.32,4977514,BA
2012-12-14,74.33,74.66,73.87,74.02,4209711,BA
2012-12-17,74.2,74.66,73.53,74.65,5539593,BA
2012-12-18,74.3,75.7,74.14,75.52,5767414,BA
2012-12-19,75.61,76.19,75.3,75.51,6075784,BA
2012-12-20,75.75,76.24,75.51,76.2,4600235,BA
2012-12-21,75.08,76.22,74.58,76.17,6831412,BA
2012-12-24,75.89,76.56,75.53,75.97,1931863,BA
2012-12-26,75.97,76.3,75.75,76.02,2710298,BA
2012-12-27,76.01,76.3,75.01,75.83,4041378,BA
2012-12-28,75.21,75.74,74.56,74.69,2970631,BA
2012-12-31,74.61,75.41,74.0,75.36,4938977,BA
2013-01-02,76.55,77.33,76.45,77.07,5036483,BA
2013-01-03,76.99,77.98,76.37,77.47,3987181,BA
2013-01-04,77.79,78.02,77.44,77.69,3431684,BA
2013-01-07,77.54,77.69,75.34,76.13,7173813,BA
2013-01-08,75.24,75.81,73.11,74.13,20273061,BA
2013-01-09,74.92,76.81,74.91,76.76,10916299,BA
2013-01-10,76.93,77.12,76.16,77.09,5026550,BA
2013-01-11,75.71,76.1,74.6,75.16,9811413,BA
2013-01-14,75.23,76.59,74.9,76.55,6221379,BA
2013-01-15,76.21,76.98,76.18,76.94,3900576,BA
2013-01-16,73.85,74.64,73.56,74.34,18211993,BA
2013-01-17,72.78,75.63,72.68,75.26,21867122,BA
2013-01-18,75.16,75.16,74.29,75.04,10830844,BA
2013-01-22,74.12,74.27,73.77,74.16,9162114,BA
2013-01-23,73.99,74.59,73.45,74.29,7784976,BA
2013-01-24,74.41,75.54,74.41,75.32,7293860,BA
2013-01-25,75.29,75.42,74.79,75.03,6165671,BA
2013-01-28,73.9,74.65,73.89,74.0,7759785,BA
2013-01-29,74.24,74.24,73.0,73.65,9297972,BA
2013-01-30,74.42,74.75,73.73,74.59,10048671,BA
2013-01-31,74.5,74.62,73.76,73.87,7640885,BA
2013-02-01,74.49,75.07,74.23,74.87,6749743,BA
2013-02-04,74.29,75.53,74.25,75.21,5802301,BA
2013-02-05,75.69,76.98,75.61,75.89,6831394,BA
2013-02-06,75.47,76.3,75.4,76.29,4717680,BA
2013-02-07,76.32,77.54,76.28,77.43,7773199,BA
2013-02-08,77.24,77.4,76.28,76.56,5100624,BA
2013-02-11,76.42,76.44,75.85,75.87,3677236,BA
2013-02-12,76.06,76.25,75.83,75.99,3597563,BA
2013-02-13,75.67,75.83,74.62,74.78,4313560,BA
2013-02-14,74.69,75.31,74.54,74.93,3830920,BA
2013-02-15,75.26,75.26,74.72,75.03,3650898,BA
2013-02-19,74.99,75.19,74.27,74.65,3882711,BA
2013-02-20,75.64,76.25,74.75,74.78,7553910,BA
2013-02-21,74.96,76.18,74.91,76.01,7443272,BA
2013-02-22,76.7,77.03,76.48,76.66,5391246,BA
2013-02-25,76.83,76.9,75.03,75.03,4936331,BA
2013-02-26,75.43,75.91,75.14,75.65,3442825,BA
2013-02-27,75.53,77.92,75.53,77.36,7162597,BA
2013-02-28,77.24,77.73,76.4,76.9,5594624,BA
2013-03-01,76.7,77.59,76.58,77.28,6024212,BA
2013-03-04,76.95,77.4,76.17,77.09,4750623,BA
2013-03-05,77.45,78.85,77.11,78.66,5694533,BA
2013-03-06,78.67,79.28,78.49,79.08,3830404,BA
2013-03-07,79.37,81.95,79.37,81.05,10030550,BA
2013-03-08,81.16,81.7,80.72,81.23,5232626,BA
2013-03-11,81.01,83.03,80.96,82.94,5088509,BA
2013-03-12,83.1,84.62,83.0,84.16,6604787,BA
2013-03-13,84.38,84.85,83.52,84.75,7752163,BA
2013-03-14,84.62,85.1,84.12,84.62,5031187,BA
2013-03-15,84.75,86.49,84.5,86.43,8211037,BA
2013-03-18,85.07,85.77,85.04,85.18,4804372,BA
2013-03-19,85.53,86.0,85.24,85.51,5381154,BA
2013-03-20,85.85,86.14,85.18,85.37,3783484,BA
2013-03-21,85.2,85.83,84.18,84.33,3672315,BA
2013-03-22,84.52,85.1,84.52,84.82,2850589,BA
2013-03-25,85.03,85.48,84.34,84.85,3528393,BA
2013-03-26,85.43,86.84,85.41,86.62,5085200,BA
2013-03-27,85.75,86.42,85.05,86.2,3187158,BA
2013-03-28,86.41,86.5,85.42,85.85,4884493,BA
2013-04-01,85.6,86.19,85.03,85.25,2867848,BA
2013-04-02,85.39,85.5,83.8,84.09,4764894,BA
2013-04-03,84.3,85.35,84.07,84.36,3885015,BA
2013-04-04,84.79,85.02,84.21,84.95,3353966,BA
2013-04-05,84.07,86.3,83.91,86.17,6113106,BA
2013-04-08,86.01,86.81,85.38,86.75,5004996,BA
2013-04-09,87.12,87.49,86.19,87.21,6058380,BA
2013-04-10,87.34,88.56,87.06,87.82,4635530,BA
2013-04-11,87.96,89.46,87.84,88.53,5394606,BA
2013-04-12,88.29,88.93,88.0,88.89,2588749,BA
2013-04-15,88.44,88.77,86.77,86.77,4325217,BA
2013-04-16,87.45,88.35,86.43,86.89,5234308,BA
2013-04-17,86.47,87.0,85.78,86.69,3781040,BA
2013-04-18,87.06,87.16,85.75,86.12,2792751,BA
2013-04-19,87.57,88.08,86.57,87.96,6323820,BA
2013-04-22,88.08,88.08,86.44,86.94,4248652,BA
2013-04-23,87.35,88.51,87.2,88.18,3131828,BA
2013-04-24,91.95,92.65,90.42,90.83,9231699,BA
2013-04-25,91.35,92.62,90.07,91.67,5767232,BA
2013-04-26,91.89,93.38,91.67,92.85,5912789,BA
2013-04-29,91.4,92.41,91.19,91.9,6267434,BA
2013-04-30,91.35,91.99,90.82,91.41,4715213,BA
2013-05-01,91.08,91.75,90.72,91.18,4567249,BA
2013-05-02,91.24,92.82,91.2,92.21,4515255,BA
2013-05-03,92.85,93.95,92.67,93.74,4700594,BA
2013-05-06,93.44,94.78,93.36,94.19,5504729,BA
2013-05-07,94.31,95.04,94.06,94.79,3859164,BA
2013-05-08,94.31,94.44,93.77,94.04,3204852,BA
2013-05-09,94.07,95.15,94.04,94.61,3677474,BA
2013-05-10,94.75,94.99,93.82,94.24,3919015,BA
2013-05-13,94.12,95.16,94.1,94.76,3492288,BA
2013-05-14,94.92,96.19,94.7,96.11,4646855,BA
2013-05-15,95.69,97.47,95.6,97.02,4876645,BA
2013-05-16,96.89,97.2,96.3,96.58,5038181,BA
2013-05-17,97.02,99.04,97.0,98.92,7409276,BA
2013-05-20,99.12,99.33,98.52,98.72,6535532,BA
2013-05-21,98.59,99.05,97.9,98.75,4415942,BA
2013-05-22,98.86,99.48,97.86,97.93,8400254,BA
2013-05-23,97.18,99.99,97.06,99.75,6975739,BA
2013-05-24,99.75,100.58,98.85,100.0,6746242,BA
2013-05-28,100.85,101.47,100.11,100.11,5736168,BA
2013-05-29,99.56,100.03,98.9,99.09,4405998,BA
2013-05-30,99.29,100.99,99.06,100.54,4784702,BA
2013-05-31,100.21,100.95,99.02,99.02,4221344,BA
2013-06-03,99.36,100.9,99.3,100.74,6473978,BA
2013-06-04,100.48,100.92,99.08,99.61,3769792,BA
2013-06-05,99.34,99.71,98.05,98.49,5151728,BA
2013-06-06,98.65,99.81,98.42,99.76,4131945,BA
2013-06-07,100.25,102.59,100.06,102.49,5733850,BA
2013-06-10,102.51,102.95,101.51,102.24,4047589,BA
2013-06-11,101.61,102.78,100.9,101.75,3142597,BA
2013-06-12,102.19,102.42,100.61,100.88,2936428,BA
2013-06-13,100.96,102.34,100.85,102.16,4079190,BA
2013-06-14,102.16,103.22,101.5,101.83,3944064,BA
2013-06-17,102.69,103.52,102.52,103.03,4217338,BA
2013-06-18,103.22,104.15,102.65,104.08,4040148,BA
2013-06-19,103.83,104.15,102.24,102.25,4187442,BA
2013-06-20,101.46,101.86,99.38,99.64,7117353,BA
2013-06-21,100.08,100.14,97.42,99.98,10330539,BA
2013-06-24,99.06,99.46,96.31,97.85,5585833,BA
2013-06-25,99.2,99.66,98.18,98.67,3558674,BA
2013-06-26,99.65,101.39,99.57,100.75,5273416,BA
2013-06-27,102.41,103.52,102.01,103.15,6579618,BA
2013-06-28,102.86,103.49,102.32,102.44,5434514,BA
2013-07-01,102.93,104.02,102.93,103.24,4091377,BA
2013-07-02,103.22,103.25,100.82,101.47,4147030,BA
2013-07-03,101.01,103.04,100.78,102.89,2897289,BA
2013-07-05,103.7,104.2,102.75,104.2,3673655,BA
2013-07-08,104.0,105.1,103.44,104.37,4222625,BA
2013-07-09,105.27,105.75,104.46,104.68,3992758,BA
2013-07-10,104.5,105.6,104.41,105.5,3872796,BA
2013-07-11,106.43,107.46,106.29,106.88,4530630,BA
2013-07-12,106.86,108.15,98.99,101.87,44397607,BA
2013-07-15,103.83,105.87,103.1,105.66,13172393,BA
2013-07-16,105.69,105.8,103.78,104.23,5839917,BA
2013-07-17,104.45,105.43,104.42,104.79,3931771,BA
2013-07-18,104.96,107.98,104.8,107.63,8056273,BA
2013-07-19,107.13,107.13,105.61,106.96,5997661,BA
2013-07-22,107.27,107.32,106.45,106.86,4169200,BA
2013-07-23,107.18,107.98,106.34,107.79,5087766,BA
2013-07-24,109.24,109.49,106.26,106.95,7725459,BA
2013-07-25,106.36,107.12,105.85,106.7,5267679,BA
2013-07-26,106.22,106.22,105.31,105.6,4219612,BA
2013-07-29,103.52,105.12,103.5,104.81,4042709,BA
2013-07-30,104.94,106.01,104.8,105.73,5022852,BA
2013-07-31,105.92,106.28,104.99,105.1,4488246,BA
2013-08-01,105.99,107.0,105.78,106.7,4911611,BA
2013-08-02,106.0,107.95,106.0,107.9,4226284,BA
2013-08-05,107.14,107.8,107.14,107.5,3559539,BA
2013-08-06,107.35,107.71,106.62,107.04,5201401,BA
2013-08-07,106.21,106.68,105.52,106.42,3158622,BA
2013-08-08,106.68,107.24,105.83,105.84,3741933,BA
2013-08-09,105.37,106.15,104.88,105.33,3326608,BA
2013-08-12,104.86,105.07,104.05,104.24,3831189,BA
2013-08-13,104.31,106.55,104.27,106.23,3578667,BA
2013-08-14,106.16,106.16,104.07,104.16,4483471,BA
2013-08-15,103.19,103.29,101.77,102.73,4360462,BA
2013-08-16,102.82,103.94,102.7,103.47,3469146,BA
2013-08-19,103.0,105.2,102.88,104.72,3512246,BA
2013-08-20,104.69,105.08,104.55,104.63,3452518,BA
2013-08-21,104.47,104.76,103.6,103.91,3645966,BA
2013-08-22,103.88,105.5,103.88,105.14,2857798,BA
2013-08-23,105.5,105.5,104.8,105.48,3017610,BA
2013-08-26,105.75,106.52,105.21,105.53,2481846,BA
2013-08-27,104.4,105.14,103.06,103.21,4376994,BA
2013-08-28,103.1,103.82,102.57,103.27,2816450,BA
2013-08-29,103.28,105.44,103.0,104.93,3096082,BA
2013-08-30,104.92,104.96,103.6,103.92,2724025,BA
2013-09-03,105.13,105.83,104.66,105.01,3661615,BA
2013-09-04,105.05,107.12,104.62,106.37,3838278,BA
2013-09-05,106.16,106.98,105.67,106.65,2590735,BA
2013-09-06,107.0,107.38,105.11,106.07,3265329,BA
2013-09-09,106.58,107.38,106.56,107.19,2908929,BA
2013-09-10,107.64,108.45,107.4,108.17,3847983,BA
2013-09-11,108.25,109.23,107.8,109.23,3300907,BA
2013-09-12,109.19,110.22,109.14,109.8,4766993,BA
2013-09-13,109.93,111.33,109.56,111.33,3506330,BA
2013-09-16,113.73,115.89,113.26,115.67,7733172,BA
2013-09-17,115.78,117.48,115.59,117.11,5309565,BA
2013-09-18,117.28,119.52,116.55,118.4,6324978,BA
2013-09-19,119.22,120.38,118.81,119.04,5766757,BA
2013-09-20,119.15,119.22,116.63,116.63,8753867,BA
2013-09-23,117.15,118.37,115.8,117.51,5450676,BA
2013-09-24,117.19,119.89,116.8,119.0,5019971,BA
2013-09-25,119.32,119.61,118.16,118.51,3567130,BA
2013-09-26,118.71,119.5,118.51,119.38,2822340,BA
2013-09-27,118.51,119.17,117.79,118.74,2848897,BA
2013-09-30,117.35,117.9,116.37,117.5,4034108,BA
2013-10-01,117.97,118.3,117.08,117.75,2884661,BA
2013-10-02,117.38,117.84,116.28,117.84,2873420,BA
2013-10-03,117.35,117.49,114.73,115.24,4456126,BA
2013-10-04,115.27,117.26,115.25,117.2,3998636,BA
2013-10-07,115.51,117.17,115.4,116.69,3822780,BA
2013-10-08,116.67,117.32,115.42,115.44,4575837,BA
2013-10-09,115.4,115.4,113.34,114.47,4723998,BA
2013-10-10,116.1,119.0,115.91,118.9,5636664,BA
2013-10-11,118.6,119.4,117.83,117.98,4505457,BA
2013-10-14,117.42,119.55,116.69,119.46,3617844,BA
2013-10-15,119.42,119.59,118.14,118.18,2750359,BA
2013-10-16,118.78,120.66,118.75,120.34,4036883,BA
2013-10-17,119.81,122.39,119.81,122.29,4114422,BA
2013-10-18,122.5,122.86,121.25,122.52,3926045,BA
2013-10-21,122.69,122.74,121.06,121.47,3207874,BA
2013-10-22,122.0,123.8,121.88,122.48,4439091,BA
2013-10-23,126.0,129.99,125.9,129.02,10768024,BA
2013-10-24,129.01,129.57,127.94,128.98,4976759,BA
2013-10-25,129.25,131.43,128.22,131.19,5470358,BA
2013-10-28,128.75,130.46,128.64,129.88,4660646,BA
2013-10-29,129.35,129.88,128.76,129.66,3608650,BA
2013-10-30,129.56,131.43,129.02,129.68,4122685,BA
2013-10-31,129.84,131.88,129.55,130.5,4932332,BA
2013-11-01,130.9,133.5,130.9,133.03,4582823,BA
2013-11-04,133.75,133.99,132.46,132.79,3916422,BA
2013-11-05,132.03,133.74,130.59,133.57,4077522,BA
2013-11-06,134.02,134.58,132.68,133.09,3752871,BA
2013-11-07,133.44,133.93,131.35,131.51,3827360,BA
2013-11-08,131.28,133.9,130.95,133.49,4790874,BA
2013-11-11,133.14,133.33,132.12,132.53,2962158,BA
2013-11-12,132.4,133.08,131.97,132.33,2852933,BA
2013-11-13,131.92,133.49,131.1,133.17,3578750,BA
2013-11-14,133.7,135.38,133.17,135.09,3279679,BA
2013-11-15,135.36,136.56,134.54,136.08,4498336,BA
2013-11-18,140.25,142.0,137.77,138.36,8163759,BA
2013-11-19,138.5,138.79,136.7,136.98,3953986,BA
2013-11-20,135.8,135.89,132.29,132.45,8636721,BA
2013-11-21,132.45,133.29,131.2,132.93,4700982,BA
2013-11-22,133.49,136.12,133.43,135.97,4290226,BA
2013-11-25,134.01,134.86,130.58,133.0,7181987,BA
2013-11-26,133.0,135.44,132.56,134.78,4200762,BA
2013-11-27,135.05,136.3,134.17,134.72,3350895,BA
2013-11-29,134.82,135.23,134.18,134.25,1680858,BA
2013-12-02,134.99,135.46,133.62,134.16,3378700,BA
2013-12-03,133.93,133.93,131.92,132.0,5172852,BA
2013-12-04,131.73,132.15,130.55,131.5,5137557,BA
2013-12-05,131.26,133.1,131.25,132.73,3665121,BA
2013-12-06,134.58,135.75,134.0,135.18,5342218,BA
2013-12-09,135.49,135.95,134.57,134.68,3799094,BA
2013-12-10,133.65,135.04,132.18,133.7,4062666,BA
2013-12-11,133.7,133.81,132.44,132.56,3358282,BA
2013-12-12,132.11,133.65,131.9,132.96,3617676,BA
2013-12-13,133.51,134.25,133.14,133.83,3140252,BA
2013-12-16,134.3,135.2,133.94,134.72,3979454,BA
2013-12-17,138.1,138.1,135.36,135.88,6753016,BA
2013-12-18,135.86,136.44,132.84,135.49,5635083,BA
2013-12-19,135.12,136.23,133.94,135.17,3177232,BA
2013-12-20,135.49,137.85,135.49,136.67,5459719,BA
2013-12-23,137.69,138.09,136.32,136.4,2951938,BA
2013-12-24,136.4,136.98,136.14,136.83,1203194,BA
2013-12-26,137.18,138.59,137.17,138.27,2161373,BA
2013-12-27,138.69,138.88,136.79,136.9,2205373,BA
2013-12-30,137.16,137.37,135.54,135.92,2404111,BA
2013-12-31,136.16,137.05,135.74,136.49,2096204,BA
2014-01-02,136.01,137.25,135.51,136.67,3368009,BA
2014-01-03,137.06,138.5,137.05,137.62,3177498,BA
2014-01-06,139.4,139.76,137.8,138.41,4197039,BA
2014-01-07,138.58,141.1,138.5,140.51,4242072,BA
2014-01-08,140.69,141.4,139.36,140.82,4237122,BA
2014-01-09,141.51,142.52,140.54,142.13,4053185,BA
2014-01-10,142.79,142.8,140.9,141.9,4549806,BA
2014-01-13,141.55,142.14,140.38,140.7,4463037,BA
2014-01-14,140.85,141.7,137.8,140.01,8443317,BA
2014-01-15,140.3,141.08,140.14,140.62,3033652,BA
2014-01-16,140.33,141.45,140.08,140.21,3062987,BA
2014-01-17,140.08,141.0,139.75,140.46,3382785,BA
2014-01-21,141.46,142.46,140.81,141.67,3240664,BA
2014-01-22,142.31,144.57,141.87,144.37,4390389,BA
2014-01-23,143.1,143.89,141.1,141.31,4494777,BA
2014-01-24,140.4,140.47,136.32,136.65,5873453,BA
2014-01-27,136.7,138.46,135.65,137.36,5279775,BA
2014-01-28,137.61,138.09,136.44,137.09,4611453,BA
2014-01-29,131.7,131.76,128.07,129.78,16000895,BA
2014-01-30,131.7,131.7,125.2,126.53,10419713,BA
2014-01-31,124.46,126.87,123.08,125.26,9736049,BA
2014-02-03,124.24,126.52,122.75,123.08,9342365,BA
2014-02-04,123.07,123.8,120.53,122.04,9307592,BA
2014-02-05,121.0,121.94,118.77,121.4,9691926,BA
2014-02-06,121.79,122.72,121.51,122.67,6740580,BA
2014-02-07,123.75,127.21,123.65,127.02,8928435,BA
2014-02-10,128.96,128.97,126.35,127.16,8174510,BA
2014-02-11,127.65,130.69,127.46,130.16,7878823,BA
2014-02-12,130.29,130.55,128.0,128.13,5802666,BA
2014-02-13,127.06,129.94,127.06,129.5,4204248,BA
2014-02-14,129.09,130.41,128.02,130.16,4813870,BA
2014-02-18,130.13,130.94,129.6,130.63,4653262,BA
2014-02-19,130.11,130.5,128.37,128.39,5149154,BA
2014-02-20,128.48,129.99,127.51,129.56,4470511,BA
2014-02-21,129.8,129.8,128.11,128.28,5170064,BA
2014-02-24,128.38,130.8,128.36,129.59,4638248,BA
2014-02-25,129.3,129.75,126.21,126.78,7317397,BA
2014-02-26,127.24,127.94,126.36,126.61,4804395,BA
2014-02-27,126.47,128.56,126.26,128.56,4649978,BA
2014-02-28,128.75,129.95,128.06,128.92,4365211,BA
2014-03-03,127.18,128.44,126.52,128.22,4848044,BA
2014-03-04,129.38,131.0,129.33,130.23,5423308,BA
2014-03-05,130.4,130.8,128.69,128.79,4097125,BA
2014-03-06,129.01,129.37,128.03,128.86,3599923,BA
2014-03-07,129.75,130.16,128.07,128.54,4301861,BA
2014-03-10,126.51,127.28,124.76,126.89,7039871,BA
2014-03-11,127.03,127.27,125.62,125.67,4190977,BA
2014-03-12,125.0,125.2,123.81,124.43,5041992,BA
2014-03-13,124.65,125.61,121.63,121.89,6071160,BA
2014-03-14,122.12,124.28,121.95,123.11,5702757,BA
2014-03-17,123.97,125.82,123.92,125.42,4381634,BA
2014-03-18,125.59,125.82,123.66,124.04,4151560,BA
2014-03-19,124.32,125.2,121.37,122.24,6672961,BA
2014-03-20,122.59,123.9,121.38,123.73,4601670,BA
2014-03-21,124.06,124.45,122.5,122.58,7975403,BA
2014-03-24,123.53,123.95,122.08,123.42,4476014,BA
2014-03-25,124.46,125.0,123.56,124.02,3229412,BA
2014-03-26,124.61,125.32,123.32,123.53,3091527,BA
2014-03-27,123.01,124.3,121.8,123.21,3116046,BA
2014-03-28,123.78,125.19,123.52,124.46,2863453,BA
2014-03-31,125.36,126.04,124.8,125.49,2962010,BA
2014-04-01,126.24,128.4,126.17,128.21,3953038,BA
2014-04-02,128.63,128.77,127.4,128.31,2935170,BA
2014-04-03,129.17,129.17,128.28,128.78,3305277,BA
2014-04-04,129.33,129.92,127.23,127.38,4157463,BA
2014-04-07,127.19,128.18,124.95,125.59,3753854,BA
