Date,Open,High,Low,Close,Volume,Name
2012-08-13,39.15,39.39,39.05,39.3,8898145,KO
2012-08-14,39.6,39.67,39.25,39.38,10843276,KO
2012-08-15,39.42,39.55,39.23,39.35,7692619,KO
2012-08-16,39.4,39.63,39.31,39.55,8825078,KO
2012-08-17,39.66,39.73,39.27,39.53,10541000,KO
2012-08-20,39.54,39.59,39.26,39.47,9213087,KO
2012-08-21,39.41,39.69,39.23,39.26,8329064,KO
2012-08-22,39.14,39.25,38.69,38.77,13482367,KO
2012-08-23,38.81,38.84,38.02,38.11,14973650,KO
2012-08-24,38.07,38.55,38.07,38.47,9317730,KO
2012-08-27,38.56,38.56,38.12,38.17,9589801,KO
2012-08-28,38.14,38.32,37.77,38.0,16149003,KO
2012-08-29,38.05,38.05,37.38,37.46,23436918,KO
2012-08-30,37.38,37.63,37.13,37.14,17041897,KO
2012-08-31,37.41,37.58,37.15,37.4,20711518,KO
2012-09-04,37.52,37.59,37.22,37.28,17300819,KO
2012-09-05,37.36,37.62,37.11,37.51,20839147,KO
2012-09-06,37.78,38.3,37.7,38.15,19853443,KO
2012-09-07,38.38,38.5,37.74,37.9,16393193,KO
2012-09-10,37.96,37.98,37.59,37.66,18218704,KO
2012-09-11,37.63,37.83,37.56,37.77,16506229,KO
2012-09-12,37.79,37.83,37.51,37.55,14633783,KO
2012-09-13,37.73,38.49,37.61,38.35,23803484,KO
2012-09-14,38.55,38.55,38.01,38.12,25093649,KO
2012-09-17,38.16,38.38,38.03,38.35,23594470,KO
2012-09-18,38.38,39.0,38.3,38.62,24374217,KO
2012-09-19,38.66,38.81,38.41,38.52,26277357,KO
2012-09-20,38.39,38.87,38.38,38.64,26963339,KO
2012-09-21,38.73,38.74,37.88,38.03,98988831,KO
2012-09-24,37.81,38.24,37.81,38.12,21901914,KO
2012-09-25,38.21,38.27,37.66,37.68,20299109,KO
2012-09-26,37.78,38.19,37.74,37.76,16677902,KO
2012-09-27,38.06,38.35,37.9,38.31,15176376,KO
2012-09-28,38.17,38.22,37.9,37.93,22723426,KO
2012-10-01,38.16,38.6,38.15,38.38,16673796,KO
2012-10-02,38.56,38.69,38.11,38.34,10277169,KO
