Date,Open,High,Low,Close,Volume,Name
2012-08-13,88.84,89.27,87.6,88.61,5403701,CAT
2012-08-14,89.49,89.65,87.76,87.87,5486506,CAT
2012-08-15,87.25,87.73,86.16,87.61,6346120,CAT
2012-08-16,87.74,88.83,87.23,88.59,4979566,CAT
2012-08-17,89.86,90.1,89.1,90.01,7849959,CAT
2012-08-20,89.74,90.48,89.23,90.44,5298310,CAT
2012-08-21,91.0,92.08,89.95,90.29,7159663,CAT
2012-08-22,90.04,90.28,87.63,88.72,8843943,CAT
2012-08-23,88.64,88.72,87.14,87.63,5469964,CAT
2012-08-24,86.92,87.75,86.4,87.47,4980073,CAT
2012-08-27,87.65,88.0,86.54,86.63,4273674,CAT
2012-08-28,86.37,86.99,85.88,86.01,4697196,CAT
2012-08-29,85.58,86.33,84.45,86.09,8733002,CAT
2012-08-30,85.56,85.82,84.46,84.47,5170403,CAT
2012-08-31,85.18,85.94,84.25,85.33,5481994,CAT
2012-09-04,83.68,85.13,82.21,82.66,11288908,CAT
2012-09-05,82.6,83.08,81.78,82.75,6238812,CAT
2012-09-06,83.55,84.93,83.35,84.79,6983110,CAT
2012-09-07,87.26,88.44,86.75,88.1,10698392,CAT
2012-09-10,87.94,88.63,87.08,87.1,5592620,CAT
2012-09-11,87.7,89.12,87.41,88.6,5878824,CAT
2012-09-12,89.49,90.24,88.66,89.12,6016519,CAT
2012-09-13,88.63,90.97,88.3,90.68,7846103,CAT
2012-09-14,92.21,94.28,91.98,93.17,11377084,CAT
2012-09-17,92.94,93.5,91.73,91.99,7998664,CAT
2012-09-18,91.77,93.07,91.77,93.07,6604709,CAT
2012-09-19,93.3,94.23,92.81,93.94,6787699,CAT
2012-09-20,92.99,92.99,91.25,92.54,7096260,CAT
2012-09-21,93.42,93.42,91.37,91.72,10790189,CAT
2012-09-24,90.45,91.78,90.45,90.87,8604713,CAT
2012-09-25,88.66,89.55,87.0,87.01,13937907,CAT
2012-09-26,86.9,87.93,85.8,86.95,8866030,CAT
2012-09-27,87.84,87.95,86.75,86.92,7586147,CAT
2012-09-28,86.36,86.59,85.43,86.04,7519491,CAT
2012-10-01,86.72,87.15,85.24,85.47,7385730,CAT
2012-10-02,85.63,85.93,84.35,85.47,8819833,CAT
2012-10-03,85.51,85.64,84.55,85.28,5586938,CAT
2012-10-04,85.52,86.5,85.2,85.96,5077313,CAT
2012-10-05,86.85,87.34,85.01,85.43,6548334,CAT
2012-10-08,84.94,85.81,84.43,85.44,4538278,CAT
2012-10-09,85.72,86.15,84.5,84.75,5810594,CAT
2012-10-10,83.89,84.37,82.6,83.16,10635668,CAT
2012-10-11,83.39,83.7,82.25,82.85,7644528,CAT
2012-10-12,83.0,84.1,82.46,82.82,6012871,CAT
2012-10-15,82.91,83.2,82.1,82.81,6357782,CAT
2012-10-16,83.59,85.04,83.21,84.96,6945636,CAT
2012-10-17,85.62,86.77,85.21,86.63,7339006,CAT
2012-10-18,86.38,87.53,85.83,86.62,6813805,CAT
2012-10-19,85.33,85.48,83.49,83.86,9875249,CAT
2012-10-22,82.94,86.04,82.29,85.08,17161215,CAT
2012-10-23,83.9,84.14,82.98,83.58,7496353,CAT
2012-10-24,84.07,84.14,82.52,82.73,5509209,CAT
2012-10-25,83.39,83.54,82.36,83.53,5984041,CAT
2012-10-26,83.48,84.32,83.24,84.25,7166564,CAT
2012-10-31,85.53,85.92,84.45,84.81,5914967,CAT
2012-11-01,85.22,87.86,85.0,87.65,8557112,CAT
2012-11-02,88.49,88.5,85.7,85.79,6983144,CAT
2012-11-05,85.85,86.78,85.59,86.77,4044869,CAT
2012-11-06,87.35,88.6,87.3,88.08,7049360,CAT
2012-11-07,86.73,87.23,84.84,85.02,8209127,CAT
2012-11-08,85.16,85.24,83.52,83.66,6246172,CAT
2012-11-09,83.0,85.29,82.9,84.95,7286527,CAT
2012-11-12,84.44,85.57,84.23,85.18,5809442,CAT
2012-11-13,84.72,85.18,83.17,83.26,7697159,CAT
2012-11-14,83.9,83.9,80.88,81.1,8498038,CAT
2012-11-15,81.35,82.57,80.5,81.3,7797191,CAT
2012-11-16,81.37,82.21,80.16,81.93,8050900,CAT
2012-11-19,83.37,83.84,83.15,83.62,5674790,CAT
2012-11-20,83.7,83.77,82.59,83.33,5537360,CAT
2012-11-21,82.95,83.74,82.65,83.05,4517062,CAT
2012-11-23,83.62,84.19,83.25,84.16,2663700,CAT
2012-11-26,83.81,84.81,83.81,84.65,4242030,CAT
2012-11-27,84.5,85.12,83.9,84.01,4196182,CAT
2012-11-28,83.63,85.09,83.0,84.94,4886186,CAT
2012-11-29,85.55,86.48,85.48,86.25,7846411,CAT
2012-11-30,86.33,86.35,85.03,85.24,5665862,CAT
2012-12-03,85.92,85.92,84.43,84.49,4715054,CAT
2012-12-04,84.05,84.96,83.75,84.16,4469429,CAT
2012-12-05,84.62,86.57,84.56,86.05,8606586,CAT
2012-12-06,85.83,86.33,85.08,85.95,4132598,CAT
2012-12-07,86.7,87.55,86.52,86.99,7337221,CAT
2012-12-10,86.81,87.45,86.38,87.23,4336897,CAT
2012-12-11,87.6,88.16,87.04,87.33,5374285,CAT
2012-12-12,87.89,88.77,87.46,87.95,7093449,CAT
2012-12-13,87.85,89.31,87.82,88.36,6101438,CAT
2012-12-14,88.35,89.5,88.32,89.0,5869570,CAT
2012-12-17,89.25,89.69,88.9,89.64,6095709,CAT
2012-12-18,89.67,91.09,89.67,90.77,6653864,CAT
2012-12-19,90.91,91.83,90.74,90.79,7068237,CAT
2012-12-20,89.9,90.13,88.64,89.5,6893538,CAT
2012-12-21,87.5,88.18,86.48,87.9,10728630,CAT
2012-12-24,87.51,87.83,87.16,87.48,2327063,CAT
2012-12-26,87.67,88.68,87.57,87.67,3236007,CAT
2012-12-27,87.87,88.41,86.55,87.66,3953731,CAT
2012-12-28,87.09,87.6,86.69,86.81,3311691,CAT
2012-12-31,86.81,89.8,86.67,89.61,7215946,CAT
2013-01-02,92.95,94.44,92.95,93.5,11590524,CAT
2013-01-03,93.22,94.99,92.89,94.4,9333510,CAT
2013-01-04,94.57,94.92,94.04,94.92,5658831,CAT
2013-01-07,94.57,95.67,94.4,95.21,5368967,CAT
2013-01-08,94.67,95.19,93.57,94.0,5616304,CAT
2013-01-09,94.1,94.77,94.1,94.44,3546294,CAT
2013-01-10,95.11,95.19,94.23,95.08,4597210,CAT
2013-01-11,94.56,95.39,94.12,95.19,4291414,CAT
2013-01-14,95.32,95.48,94.15,94.63,3688429,CAT
2013-01-15,94.21,95.83,94.18,95.67,4794485,CAT
2013-01-16,95.1,95.66,94.83,95.19,3810588,CAT
2013-01-17,95.71,96.29,95.09,95.7,4825538,CAT
2013-01-18,96.43,97.62,96.09,97.62,8330896,CAT
2013-01-22,96.39,97.73,96.05,97.72,8331276,CAT
2013-01-23,97.48,97.72,96.6,96.85,4973560,CAT
2013-01-24,96.0,97.74,96.0,96.6,5816968,CAT
2013-01-25,95.92,96.28,94.66,95.58,8907230,CAT
2013-01-28,98.06,98.74,96.43,97.45,16000484,CAT
2013-01-29,97.92,99.2,97.72,98.6,6964553,CAT
2013-01-30,98.83,98.96,98.25,98.65,5683221,CAT
2013-01-31,97.99,98.71,97.9,98.39,7155989,CAT
2013-02-01,99.0,99.7,98.95,99.49,6140529,CAT
2013-02-04,98.76,98.87,97.91,98.26,5766103,CAT
2013-02-05,98.58,99.1,98.32,98.44,4179791,CAT
2013-02-06,97.87,98.75,97.36,97.7,4489901,CAT
2013-02-07,97.42,98.16,95.21,96.11,6211601,CAT
2013-02-08,96.1,97.5,96.1,96.85,3934113,CAT
2013-02-11,96.96,96.99,96.3,96.6,2739332,CAT
2013-02-12,96.67,97.41,96.67,97.22,4151249,CAT
2013-02-13,97.09,97.5,96.02,96.38,3719246,CAT
2013-02-14,96.06,96.68,95.68,96.07,3586223,CAT
2013-02-15,96.26,96.42,95.28,95.61,4377139,CAT
2013-02-19,95.74,96.37,95.13,95.6,4368744,CAT
2013-02-20,95.0,95.1,93.05,93.22,8571102,CAT
2013-02-21,92.76,92.79,90.57,91.53,7195005,CAT
2013-02-22,91.99,92.49,91.05,91.54,5852873,CAT
2013-02-25,91.81,92.22,89.08,89.16,7541911,CAT
2013-02-26,89.59,90.2,88.5,89.95,7114851,CAT
2013-02-27,90.06,92.36,90.06,92.25,6149536,CAT
2013-02-28,92.49,93.16,92.23,92.37,5448303,CAT
2013-03-01,91.54,91.96,90.13,91.36,4925799,CAT
2013-03-04,90.61,90.75,89.19,89.75,6350943,CAT
2013-03-05,90.49,91.28,89.99,90.21,5352649,CAT
2013-03-06,90.97,91.05,89.41,89.64,7136333,CAT
2013-03-07,89.9,90.4,89.27,89.65,4740003,CAT
2013-03-08,90.43,90.72,90.01,90.51,5085443,CAT
2013-03-11,90.49,91.52,90.1,91.18,4847366,CAT
2013-03-12,91.16,91.16,89.4,89.74,6593793,CAT
2013-03-13,89.8,89.91,89.13,89.28,5836031,CAT
2013-03-14,89.47,89.55,88.17,88.7,7329016,CAT
2013-03-15,88.61,89.25,88.11,88.83,7385212,CAT
2013-03-18,87.89,90.02,87.67,89.36,7159784,CAT
2013-03-19,89.4,89.4,87.44,88.27,7509215,CAT
2013-03-20,87.61,87.88,86.42,86.94,9390215,CAT
2013-03-21,86.43,87.32,86.43,86.83,5450567,CAT
2013-03-22,87.01,87.63,86.97,87.48,5125495,CAT
2013-03-25,87.93,87.96,86.05,86.64,6685377,CAT
2013-03-26,87.06,87.39,86.66,87.0,4172989,CAT
2013-03-27,86.43,87.16,85.8,86.9,4839611,CAT
2013-03-28,87.05,87.98,86.65,86.97,6215447,CAT
2013-04-01,86.86,86.94,85.41,85.64,5669842,CAT
2013-04-02,86.02,86.02,84.47,84.88,6515505,CAT
2013-04-03,83.91,84.62,83.6,84.12,9223478,CAT
2013-04-04,84.17,84.73,83.84,84.63,7646581,CAT
2013-04-05,83.41,85.36,83.05,84.6,8988752,CAT
